participant number,current block,block number,case number,first,second,chose
12,stair2_75,0,59,nagao,ours,
12,stair1_75,1,0,nagao,seo,
12,stair1_75,1,1,real,seo,
12,stair1_75,1,2,nagao,real,
12,stair1_75,1,3,seo,nagao,
12,stair1_75,1,4,ours,seo,
12,stair1_75,1,5,real,nagao,
12,stair1_75,1,6,ours,nagao,
12,stair1_75,1,7,seo,real,
12,stair1_75,1,8,real,ours,
12,stair1_75,1,9,seo,ours,
12,stair1_75,1,10,ours,real,
12,stair1_75,1,11,nagao,ours,
12,stair1_75,1,12,ours,seo,
12,stair1_75,1,13,ours,real,
12,stair1_75,1,14,nagao,seo,
12,stair1_75,1,15,real,seo,
12,stair1_75,1,16,real,ours,
12,stair1_75,1,17,real,nagao,
12,stair1_75,1,18,seo,ours,
12,stair1_75,1,19,nagao,ours,
12,stair1_75,1,20,seo,real,
12,stair1_75,1,21,seo,nagao,
12,stair1_75,1,22,ours,nagao,
12,stair1_75,1,23,nagao,real,
12,stair1_75,1,24,nagao,real,
12,stair1_75,1,25,ours,real,
12,stair1_75,1,26,nagao,seo,
12,stair1_75,1,27,nagao,ours,
12,stair1_75,1,28,real,ours,
12,stair1_75,1,29,seo,ours,
12,stair1_75,1,30,ours,seo,
12,stair1_75,1,31,real,seo,
12,stair1_75,1,32,seo,nagao,
12,stair1_75,1,33,seo,real,
12,stair1_75,1,34,real,nagao,
12,stair1_75,1,35,ours,nagao,
12,stair1_75,1,36,nagao,real,
12,stair1_75,1,37,real,nagao,
12,stair1_75,1,38,ours,nagao,
12,stair1_75,1,39,real,seo,
12,stair1_75,1,40,seo,real,
12,stair1_75,1,41,seo,nagao,
12,stair1_75,1,42,seo,ours,
12,stair1_75,1,43,ours,real,
12,stair1_75,1,44,nagao,seo,
12,stair1_75,1,45,ours,seo,
12,stair1_75,1,46,real,ours,
12,stair1_75,1,47,nagao,ours,
12,stair1_75,1,48,ours,real,
12,stair1_75,1,49,real,nagao,
12,stair1_75,1,50,seo,nagao,
12,stair1_75,1,51,real,seo,
12,stair1_75,1,52,nagao,ours,
12,stair1_75,1,53,seo,ours,
12,stair1_75,1,54,real,ours,
12,stair1_75,1,55,nagao,real,
12,stair1_75,1,56,nagao,seo,
12,stair1_75,1,57,ours,seo,
12,stair1_75,1,58,seo,real,
12,stair1_75,1,59,ours,nagao,
12,stair1_100,2,0,nagao,ours,
12,stair1_100,2,1,seo,nagao,
12,stair1_100,2,2,ours,nagao,
12,stair1_100,2,3,real,nagao,
12,stair1_100,2,4,real,ours,
12,stair1_100,2,5,nagao,seo,
12,stair1_100,2,6,real,seo,
12,stair1_100,2,7,seo,real,
12,stair1_100,2,8,nagao,real,
12,stair1_100,2,9,seo,ours,
12,stair1_100,2,10,ours,real,
12,stair1_100,2,11,ours,seo,
12,stair1_100,2,12,seo,nagao,
12,stair1_100,2,13,real,nagao,
12,stair1_100,2,14,nagao,ours,
12,stair1_100,2,15,real,seo,
12,stair1_100,2,16,seo,ours,
12,stair1_100,2,17,nagao,real,
12,stair1_100,2,18,ours,real,
12,stair1_100,2,19,ours,seo,
12,stair1_100,2,20,seo,real,
12,stair1_100,2,21,ours,nagao,
12,stair1_100,2,22,real,ours,
12,stair1_100,2,23,nagao,seo,
12,stair1_100,2,24,real,seo,
12,stair1_100,2,25,real,ours,
12,stair1_100,2,26,nagao,seo,
12,stair1_100,2,27,ours,real,
12,stair1_100,2,28,ours,nagao,
12,stair1_100,2,29,seo,nagao,
12,stair1_100,2,30,seo,ours,
12,stair1_100,2,31,nagao,ours,
12,stair1_100,2,32,real,nagao,
12,stair1_100,2,33,seo,real,
12,stair1_100,2,34,ours,seo,
12,stair1_100,2,35,nagao,real,
12,stair1_100,2,36,seo,nagao,
12,stair1_100,2,37,ours,nagao,
12,stair1_100,2,38,ours,real,
12,stair1_100,2,39,nagao,ours,
12,stair1_100,2,40,nagao,seo,
12,stair1_100,2,41,nagao,real,
12,stair1_100,2,42,real,seo,
12,stair1_100,2,43,ours,seo,
12,stair1_100,2,44,real,ours,
12,stair1_100,2,45,seo,ours,
12,stair1_100,2,46,real,nagao,
12,stair1_100,2,47,seo,real,
12,stair1_100,2,48,nagao,real,
12,stair1_100,2,49,seo,nagao,
12,stair1_100,2,50,real,ours,
12,stair1_100,2,51,real,nagao,
12,stair1_100,2,52,ours,seo,
12,stair1_100,2,53,nagao,seo,
12,stair1_100,2,54,ours,real,
12,stair1_100,2,55,seo,real,
12,stair1_100,2,56,nagao,ours,
12,stair1_100,2,57,seo,ours,
12,stair1_100,2,58,real,seo,
12,stair1_100,2,59,ours,nagao,
12,stair2_100,3,0,nagao,real,
12,stair2_100,3,1,real,ours,
12,stair2_100,3,2,seo,ours,
12,stair2_100,3,3,ours,nagao,
12,stair2_100,3,4,seo,nagao,
12,stair2_100,3,5,real,seo,
12,stair2_100,3,6,nagao,ours,
12,stair2_100,3,7,ours,seo,
12,stair2_100,3,8,nagao,seo,
12,stair2_100,3,9,ours,real,
12,stair2_100,3,10,real,nagao,
12,stair2_100,3,11,seo,real,
12,stair2_100,3,12,real,ours,
12,stair2_100,3,13,ours,seo,
12,stair2_100,3,14,ours,real,
12,stair2_100,3,15,real,seo,
12,stair2_100,3,16,seo,ours,
12,stair2_100,3,17,seo,real,
12,stair2_100,3,18,nagao,real,
12,stair2_100,3,19,nagao,ours,
12,stair2_100,3,20,ours,nagao,
12,stair2_100,3,21,seo,nagao,
12,stair2_100,3,22,real,nagao,
12,stair2_100,3,23,nagao,seo,
12,stair2_100,3,24,real,seo,
12,stair2_100,3,25,seo,ours,
12,stair2_100,3,26,ours,nagao,
12,stair2_100,3,27,nagao,ours,
12,stair2_100,3,28,ours,seo,
12,stair2_100,3,29,real,ours,
12,stair2_100,3,30,nagao,real,
12,stair2_100,3,31,seo,nagao,
12,stair2_100,3,32,ours,real,
12,stair2_100,3,33,real,nagao,
12,stair2_100,3,34,nagao,seo,
12,stair2_100,3,35,seo,real,
12,stair2_100,3,36,ours,nagao,
12,stair2_100,3,37,real,nagao,
12,stair2_100,3,38,nagao,real,
12,stair2_100,3,39,ours,seo,
12,stair2_100,3,40,real,seo,
12,stair2_100,3,41,seo,real,
12,stair2_100,3,42,nagao,seo,
12,stair2_100,3,43,seo,ours,
12,stair2_100,3,44,seo,nagao,
12,stair2_100,3,45,ours,real,
12,stair2_100,3,46,nagao,ours,
12,stair2_100,3,47,real,ours,
12,stair2_100,3,48,real,ours,
12,stair2_100,3,49,nagao,real,
12,stair2_100,3,50,nagao,seo,
12,stair2_100,3,51,ours,nagao,
12,stair2_100,3,52,ours,seo,
12,stair2_100,3,53,seo,ours,
12,stair2_100,3,54,nagao,ours,
12,stair2_100,3,55,seo,real,
12,stair2_100,3,56,real,seo,
12,stair2_100,3,57,seo,nagao,
12,stair2_100,3,58,ours,real,
12,stair2_100,3,59,real,nagao,
13,stair2_75,0,0,nagao,real,
13,stair2_75,0,1,real,seo,
13,stair2_75,0,2,nagao,ours,
13,stair2_75,0,3,ours,seo,
13,stair2_75,0,4,real,nagao,
13,stair2_75,0,5,ours,nagao,
13,stair2_75,0,6,real,ours,
13,stair2_75,0,7,nagao,seo,
13,stair2_75,0,8,ours,real,
13,stair2_75,0,9,seo,nagao,
13,stair2_75,0,10,seo,ours,
13,stair2_75,0,11,seo,real,
13,stair2_75,0,12,seo,nagao,
13,stair2_75,0,13,nagao,real,
13,stair2_75,0,14,ours,seo,
13,stair2_75,0,15,nagao,ours,
13,stair2_75,0,16,real,ours,
13,stair2_75,0,17,ours,nagao,
13,stair2_75,0,18,seo,real,
13,stair2_75,0,19,seo,ours,
13,stair2_75,0,20,real,seo,
13,stair2_75,0,21,nagao,seo,
13,stair2_75,0,22,real,nagao,
13,stair2_75,0,23,ours,real,
13,stair2_75,0,24,nagao,real,
13,stair2_75,0,25,ours,nagao,
13,stair2_75,0,26,seo,ours,
13,stair2_75,0,27,seo,nagao,
13,stair2_75,0,28,real,seo,
13,stair2_75,0,29,real,nagao,
13,stair2_75,0,30,nagao,ours,
13,stair2_75,0,31,seo,real,
13,stair2_75,0,32,ours,real,
13,stair2_75,0,33,nagao,seo,
13,stair2_75,0,34,real,ours,
13,stair2_75,0,35,ours,seo,
13,stair2_75,0,36,seo,ours,
13,stair2_75,0,37,seo,real,
13,stair2_75,0,38,real,seo,
13,stair2_75,0,39,real,nagao,
13,stair2_75,0,40,ours,nagao,
13,stair2_75,0,41,nagao,real,
13,stair2_75,0,42,ours,seo,
13,stair2_75,0,43,ours,real,
13,stair2_75,0,44,nagao,ours,
13,stair2_75,0,45,real,ours,
13,stair2_75,0,46,seo,nagao,
13,stair2_75,0,47,nagao,seo,
13,stair2_75,0,48,seo,nagao,
13,stair2_75,0,49,real,nagao,
13,stair2_75,0,50,real,ours,
13,stair2_75,0,51,ours,seo,
13,stair2_75,0,52,seo,real,
13,stair2_75,0,53,nagao,seo,
13,stair2_75,0,54,real,seo,
13,stair2_75,0,55,nagao,ours,
13,stair2_75,0,56,ours,real,
13,stair2_75,0,57,nagao,real,
13,stair2_75,0,58,seo,ours,
13,stair2_75,0,59,ours,nagao,
13,stair1_75,1,0,ours,nagao,
13,stair1_75,1,1,real,nagao,
13,stair1_75,1,2,ours,seo,
13,stair1_75,1,3,real,seo,
13,stair1_75,1,4,nagao,seo,
13,stair1_75,1,5,seo,real,
13,stair1_75,1,6,real,ours,
13,stair1_75,1,7,seo,ours,
13,stair1_75,1,8,nagao,ours,
13,stair1_75,1,9,ours,real,
13,stair1_75,1,10,seo,nagao,
13,stair1_75,1,11,nagao,real,
13,stair1_75,1,12,seo,real,
13,stair1_75,1,13,seo,ours,
13,stair1_75,1,14,nagao,real,
13,stair1_75,1,15,nagao,seo,
13,stair1_75,1,16,nagao,ours,
13,stair1_75,1,17,real,ours,
13,stair1_75,1,18,real,nagao,
13,stair1_75,1,19,ours,nagao,
13,stair1_75,1,20,ours,seo,
13,stair1_75,1,21,real,seo,
13,stair1_75,1,22,seo,nagao,
13,stair1_75,1,23,ours,real,
13,stair1_75,1,24,seo,nagao,
13,stair1_75,1,25,nagao,seo,
13,stair1_75,1,26,nagao,real,
13,stair1_75,1,27,real,seo,
13,stair1_75,1,28,nagao,ours,
13,stair1_75,1,29,seo,ours,
13,stair1_75,1,30,real,nagao,
13,stair1_75,1,31,seo,real,
13,stair1_75,1,32,ours,real,
13,stair1_75,1,33,real,ours,
13,stair1_75,1,34,ours,seo,
13,stair1_75,1,35,ours,nagao,
13,stair1_75,1,36,ours,nagao,
13,stair1_75,1,37,seo,nagao,
13,stair1_75,1,38,nagao,seo,
13,stair1_75,1,39,nagao,ours,
13,stair1_75,1,40,seo,ours,
13,stair1_75,1,41,nagao,real,
13,stair1_75,1,42,real,ours,
13,stair1_75,1,43,real,seo,
13,stair1_75,1,44,real,nagao,
13,stair1_75,1,45,seo,real,
13,stair1_75,1,46,ours,real,
13,stair1_75,1,47,ours,seo,
13,stair1_75,1,48,nagao,ours,
13,stair1_75,1,49,ours,seo,
13,stair1_75,1,50,ours,real,
13,stair1_75,1,51,real,seo,
13,stair1_75,1,52,ours,nagao,
13,stair1_75,1,53,seo,ours,
13,stair1_75,1,54,nagao,seo,
13,stair1_75,1,55,real,ours,
13,stair1_75,1,56,seo,nagao,
13,stair1_75,1,57,seo,real,
13,stair1_75,1,58,real,nagao,
13,stair1_75,1,59,nagao,real,
13,stair2_100,2,0,ours,seo,
13,stair2_100,2,1,real,ours,
13,stair2_100,2,2,seo,nagao,
13,stair2_100,2,3,nagao,ours,
13,stair2_100,2,4,nagao,seo,
13,stair2_100,2,5,seo,real,
13,stair2_100,2,6,real,nagao,
13,stair2_100,2,7,seo,ours,
13,stair2_100,2,8,nagao,real,
13,stair2_100,2,9,ours,real,
13,stair2_100,2,10,ours,nagao,
13,stair2_100,2,11,real,seo,
13,stair2_100,2,12,real,seo,
13,stair2_100,2,13,seo,nagao,
13,stair2_100,2,14,nagao,ours,
13,stair2_100,2,15,real,nagao,
13,stair2_100,2,16,nagao,seo,
13,stair2_100,2,17,real,ours,
13,stair2_100,2,18,ours,real,
13,stair2_100,2,19,seo,real,
13,stair2_100,2,20,ours,nagao,
13,stair2_100,2,21,nagao,real,
13,stair2_100,2,22,seo,ours,
13,stair2_100,2,23,ours,seo,
13,stair2_100,2,24,ours,real,
13,stair2_100,2,25,nagao,seo,
13,stair2_100,2,26,real,seo,
13,stair2_100,2,27,real,ours,
13,stair2_100,2,28,seo,ours,
13,stair2_100,2,29,real,nagao,
13,stair2_100,2,30,nagao,ours,
13,stair2_100,2,31,nagao,real,
13,stair2_100,2,32,seo,real,
13,stair2_100,2,33,ours,nagao,
13,stair2_100,2,34,ours,seo,
13,stair2_100,2,35,seo,nagao,
13,stair2_100,2,36,nagao,ours,
13,stair2_100,2,37,ours,nagao,
13,stair2_100,2,38,nagao,real,
13,stair2_100,2,39,ours,real,
13,stair2_100,2,40,nagao,seo,
13,stair2_100,2,41,ours,seo,
13,stair2_100,2,42,seo,ours,
13,stair2_100,2,43,real,nagao,
13,stair2_100,2,44,seo,real,
13,stair2_100,2,45,real,seo,
13,stair2_100,2,46,real,ours,
13,stair2_100,2,47,seo,nagao,
13,stair2_100,2,48,real,nagao,
13,stair2_100,2,49,seo,real,
13,stair2_100,2,50,ours,real,
13,stair2_100,2,51,real,ours,
13,stair2_100,2,52,seo,ours,
13,stair2_100,2,53,nagao,ours,
13,stair2_100,2,54,ours,seo,
13,stair2_100,2,55,ours,nagao,
13,stair2_100,2,56,real,seo,
13,stair2_100,2,57,seo,nagao,
13,stair2_100,2,58,nagao,real,
13,stair2_100,2,59,nagao,seo,
13,stair1_100,3,0,ours,seo,
13,stair1_100,3,1,real,nagao,
13,stair1_100,3,2,seo,ours,
13,stair1_100,3,3,nagao,real,
13,stair1_100,3,4,seo,nagao,
13,stair1_100,3,5,seo,real,
13,stair1_100,3,6,nagao,seo,
13,stair1_100,3,7,ours,real,
13,stair1_100,3,8,real,seo,
13,stair1_100,3,9,ours,nagao,
13,stair1_100,3,10,real,ours,
13,stair1_100,3,11,nagao,ours,
13,stair1_100,3,12,real,nagao,
13,stair1_100,3,13,ours,seo,
13,stair1_100,3,14,ours,real,
13,stair1_100,3,15,ours,nagao,
13,stair1_100,3,16,nagao,ours,
13,stair1_100,3,17,real,ours,
13,stair1_100,3,18,seo,ours,
13,stair1_100,3,19,nagao,seo,
13,stair1_100,3,20,real,seo,
13,stair1_100,3,21,seo,real,
13,stair1_100,3,22,nagao,real,
13,stair1_100,3,23,seo,nagao,
13,stair1_100,3,24,nagao,real,
13,stair1_100,3,25,nagao,ours,
13,stair1_100,3,26,ours,nagao,
13,stair1_100,3,27,real,seo,
13,stair1_100,3,28,real,nagao,
13,stair1_100,3,29,seo,nagao,
13,stair1_100,3,30,seo,ours,
13,stair1_100,3,31,ours,real,
13,stair1_100,3,32,seo,real,
13,stair1_100,3,33,real,ours,
13,stair1_100,3,34,nagao,seo,
13,stair1_100,3,35,ours,seo,
13,stair1_100,3,36,nagao,ours,
13,stair1_100,3,37,seo,ours,
13,stair1_100,3,38,seo,nagao,
13,stair1_100,3,39,ours,seo,
13,stair1_100,3,40,real,nagao,
13,stair1_100,3,41,real,ours,
13,stair1_100,3,42,nagao,real,
13,stair1_100,3,43,ours,real,
13,stair1_100,3,44,seo,real,
13,stair1_100,3,45,real,seo,
13,stair1_100,3,46,nagao,seo,
13,stair1_100,3,47,ours,nagao,
13,stair1_100,3,48,nagao,ours,
13,stair1_100,3,49,real,seo,
13,stair1_100,3,50,real,nagao,
13,stair1_100,3,51,ours,nagao,
13,stair1_100,3,52,ours,real,
13,stair1_100,3,53,nagao,seo,
13,stair1_100,3,54,seo,nagao,
13,stair1_100,3,55,ours,seo,
13,stair1_100,3,56,nagao,real,
13,stair1_100,3,57,real,ours,
13,stair1_100,3,58,seo,ours,
13,stair1_100,3,59,seo,real,
14,stair2_75,0,0,real,nagao,
14,stair2_75,0,1,seo,nagao,
14,stair2_75,0,2,real,ours,
14,stair2_75,0,3,ours,nagao,
14,stair2_75,0,4,nagao,real,
14,stair2_75,0,5,ours,seo,
14,stair2_75,0,6,real,seo,
14,stair2_75,0,7,nagao,seo,
14,stair2_75,0,8,seo,real,
14,stair2_75,0,9,nagao,ours,
14,stair2_75,0,10,ours,real,
14,stair2_75,0,11,seo,ours,
14,stair2_75,0,12,ours,seo,
14,stair2_75,0,13,seo,nagao,
14,stair2_75,0,14,nagao,seo,
14,stair2_75,0,15,nagao,ours,
14,stair2_75,0,16,ours,real,
14,stair2_75,0,17,ours,nagao,
14,stair2_75,0,18,seo,real,
14,stair2_75,0,19,real,nagao,
14,stair2_75,0,20,real,seo,
14,stair2_75,0,21,real,ours,
14,stair2_75,0,22,nagao,real,
14,stair2_75,0,23,seo,ours,
14,stair2_75,0,24,real,seo,
14,stair2_75,0,25,ours,seo,
14,stair2_75,0,26,ours,real,
14,stair2_75,0,27,nagao,seo,
14,stair2_75,0,28,nagao,real,
14,stair2_75,0,29,real,ours,
14,stair2_75,0,30,seo,ours,
14,stair2_75,0,31,seo,nagao,
14,stair2_75,0,32,nagao,ours,
14,stair2_75,0,33,real,nagao,
14,stair2_75,0,34,ours,nagao,
14,stair2_75,0,35,seo,real,
14,stair2_75,0,36,real,seo,
14,stair2_75,0,37,real,ours,
14,stair2_75,0,38,nagao,real,
14,stair2_75,0,39,seo,real,
14,stair2_75,0,40,nagao,seo,
14,stair2_75,0,41,nagao,ours,
14,stair2_75,0,42,seo,ours,
14,stair2_75,0,43,seo,nagao,
14,stair2_75,0,44,ours,seo,
14,stair2_75,0,45,real,nagao,
14,stair2_75,0,46,ours,nagao,
14,stair2_75,0,47,ours,real,
14,stair2_75,0,48,nagao,ours,
14,stair2_75,0,49,seo,real,
14,stair2_75,0,50,seo,ours,
14,stair2_75,0,51,real,nagao,
14,stair2_75,0,52,nagao,real,
14,stair2_75,0,53,real,seo,
14,stair2_75,0,54,ours,seo,
14,stair2_75,0,55,nagao,seo,
14,stair2_75,0,56,ours,real,
14,stair2_75,0,57,ours,nagao,
14,stair2_75,0,58,real,ours,
14,stair2_75,0,59,seo,nagao,
14,stair1_100,1,0,seo,nagao,
14,stair1_100,1,1,real,ours,
14,stair1_100,1,2,ours,real,
14,stair1_100,1,3,ours,nagao,
14,stair1_100,1,4,nagao,seo,
14,stair1_100,1,5,nagao,real,
14,stair1_100,1,6,ours,seo,
14,stair1_100,1,7,seo,real,
14,stair1_100,1,8,nagao,ours,
14,stair1_100,1,9,real,nagao,
14,stair1_100,1,10,seo,ours,
14,stair1_100,1,11,real,seo,
14,stair1_100,1,12,seo,nagao,
14,stair1_100,1,13,real,nagao,
14,stair1_100,1,14,ours,seo,
14,stair1_100,1,15,seo,ours,
14,stair1_100,1,16,nagao,real,
14,stair1_100,1,17,seo,real,
14,stair1_100,1,18,nagao,ours,
14,stair1_100,1,19,nagao,seo,
14,stair1_100,1,20,real,ours,
14,stair1_100,1,21,ours,real,
14,stair1_100,1,22,real,seo,
14,stair1_100,1,23,ours,nagao,
14,stair1_100,1,24,nagao,ours,
14,stair1_100,1,25,ours,seo,
14,stair1_100,1,26,ours,nagao,
14,stair1_100,1,27,seo,real,
14,stair1_100,1,28,nagao,seo,
14,stair1_100,1,29,seo,nagao,
14,stair1_100,1,30,ours,real,
14,stair1_100,1,31,seo,ours,
14,stair1_100,1,32,nagao,real,
14,stair1_100,1,33,real,ours,
14,stair1_100,1,34,real,nagao,
14,stair1_100,1,35,real,seo,
14,stair1_100,1,36,seo,ours,
14,stair1_100,1,37,seo,real,
14,stair1_100,1,38,nagao,seo,
14,stair1_100,1,39,real,seo,
14,stair1_100,1,40,real,nagao,
14,stair1_100,1,41,ours,seo,
14,stair1_100,1,42,ours,real,
14,stair1_100,1,43,seo,nagao,
14,stair1_100,1,44,real,ours,
14,stair1_100,1,45,nagao,ours,
14,stair1_100,1,46,ours,nagao,
14,stair1_100,1,47,nagao,real,
14,stair1_100,1,48,nagao,ours,
14,stair1_100,1,49,seo,ours,
14,stair1_100,1,50,real,seo,
14,stair1_100,1,51,ours,real,
14,stair1_100,1,52,nagao,real,
14,stair1_100,1,53,seo,nagao,
14,stair1_100,1,54,real,ours,
14,stair1_100,1,55,ours,nagao,
14,stair1_100,1,56,real,nagao,
14,stair1_100,1,57,seo,real,
14,stair1_100,1,58,nagao,seo,
14,stair1_100,1,59,ours,seo,
14,stair1_75,2,0,nagao,real,
14,stair1_75,2,1,seo,real,
14,stair1_75,2,2,real,seo,
14,stair1_75,2,3,real,ours,
14,stair1_75,2,4,real,nagao,
14,stair1_75,2,5,ours,seo,
14,stair1_75,2,6,ours,real,
14,stair1_75,2,7,seo,ours,
14,stair1_75,2,8,nagao,seo,
14,stair1_75,2,9,ours,nagao,
14,stair1_75,2,10,nagao,ours,
14,stair1_75,2,11,seo,nagao,
14,stair1_75,2,12,seo,real,
14,stair1_75,2,13,seo,ours,
14,stair1_75,2,14,real,nagao,
14,stair1_75,2,15,real,seo,
14,stair1_75,2,16,ours,real,
14,stair1_75,2,17,nagao,ours,
14,stair1_75,2,18,nagao,real,
14,stair1_75,2,19,ours,nagao,
14,stair1_75,2,20,nagao,seo,
14,stair1_75,2,21,seo,nagao,
14,stair1_75,2,22,real,ours,
14,stair1_75,2,23,ours,seo,
14,stair1_75,2,24,nagao,ours,
14,stair1_75,2,25,seo,nagao,
14,stair1_75,2,26,seo,real,
14,stair1_75,2,27,ours,seo,
14,stair1_75,2,28,ours,nagao,
14,stair1_75,2,29,nagao,real,
14,stair1_75,2,30,ours,real,
14,stair1_75,2,31,real,ours,
14,stair1_75,2,32,seo,ours,
14,stair1_75,2,33,real,seo,
14,stair1_75,2,34,real,nagao,
14,stair1_75,2,35,nagao,seo,
14,stair1_75,2,36,seo,real,
14,stair1_75,2,37,seo,ours,
14,stair1_75,2,38,ours,seo,
14,stair1_75,2,39,nagao,seo,
14,stair1_75,2,40,nagao,real,
14,stair1_75,2,41,real,seo,
14,stair1_75,2,42,ours,nagao,
14,stair1_75,2,43,real,nagao,
14,stair1_75,2,44,seo,nagao,
14,stair1_75,2,45,real,ours,
14,stair1_75,2,46,ours,real,
14,stair1_75,2,47,nagao,ours,
14,stair1_75,2,48,ours,seo,
14,stair1_75,2,49,nagao,ours,
14,stair1_75,2,50,real,ours,
14,stair1_75,2,51,nagao,real,
14,stair1_75,2,52,ours,real,
14,stair1_75,2,53,seo,real,
14,stair1_75,2,54,nagao,seo,
14,stair1_75,2,55,real,nagao,
14,stair1_75,2,56,ours,nagao,
14,stair1_75,2,57,seo,nagao,
14,stair1_75,2,58,seo,ours,
14,stair1_75,2,59,real,seo,
14,stair2_100,3,0,nagao,ours,
14,stair2_100,3,1,real,nagao,
14,stair2_100,3,2,seo,ours,
14,stair2_100,3,3,real,seo,
14,stair2_100,3,4,ours,seo,
14,stair2_100,3,5,ours,real,
14,stair2_100,3,6,ours,nagao,
14,stair2_100,3,7,seo,real,
14,stair2_100,3,8,seo,nagao,
14,stair2_100,3,9,nagao,real,
14,stair2_100,3,10,nagao,seo,
14,stair2_100,3,11,real,ours,
14,stair2_100,3,12,ours,real,
14,stair2_100,3,13,nagao,seo,
14,stair2_100,3,14,ours,seo,
14,stair2_100,3,15,nagao,real,
14,stair2_100,3,16,seo,real,
14,stair2_100,3,17,seo,nagao,
14,stair2_100,3,18,real,nagao,
14,stair2_100,3,19,nagao,ours,
14,stair2_100,3,20,real,seo,
14,stair2_100,3,21,real,ours,
14,stair2_100,3,22,seo,ours,
14,stair2_100,3,23,ours,nagao,
14,stair2_100,3,24,real,ours,
14,stair2_100,3,25,ours,real,
14,stair2_100,3,26,ours,seo,
14,stair2_100,3,27,seo,nagao,
14,stair2_100,3,28,real,seo,
14,stair2_100,3,29,real,nagao,
14,stair2_100,3,30,seo,ours,
14,stair2_100,3,31,nagao,seo,
14,stair2_100,3,32,nagao,real,
14,stair2_100,3,33,seo,real,
14,stair2_100,3,34,nagao,ours,
14,stair2_100,3,35,ours,nagao,
14,stair2_100,3,36,ours,nagao,
14,stair2_100,3,37,nagao,real,
14,stair2_100,3,38,nagao,ours,
14,stair2_100,3,39,nagao,seo,
14,stair2_100,3,40,real,nagao,
14,stair2_100,3,41,real,seo,
14,stair2_100,3,42,seo,nagao,
14,stair2_100,3,43,seo,ours,
14,stair2_100,3,44,ours,real,
14,stair2_100,3,45,real,ours,
14,stair2_100,3,46,seo,real,
14,stair2_100,3,47,ours,seo,
14,stair2_100,3,48,nagao,real,
14,stair2_100,3,49,real,nagao,
14,stair2_100,3,50,seo,nagao,
14,stair2_100,3,51,real,ours,
14,stair2_100,3,52,ours,seo,
14,stair2_100,3,53,real,seo,
14,stair2_100,3,54,ours,nagao,
14,stair2_100,3,55,nagao,seo,
14,stair2_100,3,56,nagao,ours,
14,stair2_100,3,57,seo,ours,
14,stair2_100,3,58,ours,real,
14,stair2_100,3,59,seo,real,
15,stair2_75,0,0,seo,nagao,
15,stair2_75,0,1,real,nagao,
15,stair2_75,0,2,ours,real,
15,stair2_75,0,3,seo,ours,
15,stair2_75,0,4,seo,real,
15,stair2_75,0,5,ours,nagao,
15,stair2_75,0,6,nagao,seo,
15,stair2_75,0,7,real,seo,
15,stair2_75,0,8,real,ours,
15,stair2_75,0,9,nagao,ours,
15,stair2_75,0,10,nagao,real,
15,stair2_75,0,11,ours,seo,
15,stair2_75,0,12,real,ours,
15,stair2_75,0,13,ours,seo,
15,stair2_75,0,14,nagao,ours,
15,stair2_75,0,15,real,nagao,
15,stair2_75,0,16,real,seo,
15,stair2_75,0,17,seo,real,
15,stair2_75,0,18,ours,nagao,
15,stair2_75,0,19,nagao,real,
15,stair2_75,0,20,seo,nagao,
15,stair2_75,0,21,ours,real,
15,stair2_75,0,22,nagao,seo,
15,stair2_75,0,23,seo,ours,
15,stair2_75,0,24,seo,ours,
15,stair2_75,0,25,nagao,ours,
15,stair2_75,0,26,seo,real,
15,stair2_75,0,27,ours,nagao,
15,stair2_75,0,28,real,ours,
15,stair2_75,0,29,real,nagao,
15,stair2_75,0,30,ours,real,
15,stair2_75,0,31,nagao,seo,
15,stair2_75,0,32,real,seo,
15,stair2_75,0,33,ours,seo,
15,stair2_75,0,34,seo,nagao,
15,stair2_75,0,35,nagao,real,
15,stair2_75,0,36,seo,real,
15,stair2_75,0,37,real,seo,
15,stair2_75,0,38,seo,ours,
15,stair2_75,0,39,nagao,seo,
15,stair2_75,0,40,ours,seo,
15,stair2_75,0,41,real,nagao,
15,stair2_75,0,42,nagao,real,
15,stair2_75,0,43,nagao,ours,
15,stair2_75,0,44,seo,nagao,
15,stair2_75,0,45,ours,nagao,
15,stair2_75,0,46,ours,real,
15,stair2_75,0,47,real,ours,
15,stair2_75,0,48,ours,seo,
15,stair2_75,0,49,seo,ours,
15,stair2_75,0,50,nagao,seo,
15,stair2_75,0,51,seo,real,
15,stair2_75,0,52,real,ours,
15,stair2_75,0,53,ours,nagao,
15,stair2_75,0,54,seo,nagao,
15,stair2_75,0,55,real,nagao,
15,stair2_75,0,56,real,seo,
15,stair2_75,0,57,nagao,real,
15,stair2_75,0,58,ours,real,
15,stair2_75,0,59,nagao,ours,
15,stair1_100,1,0,nagao,seo,
15,stair1_100,1,1,seo,nagao,
15,stair1_100,1,2,real,ours,
15,stair1_100,1,3,nagao,real,
15,stair1_100,1,4,seo,real,
15,stair1_100,1,5,nagao,ours,
15,stair1_100,1,6,real,nagao,
15,stair1_100,1,7,ours,nagao,
15,stair1_100,1,8,ours,seo,
15,stair1_100,1,9,real,seo,
15,stair1_100,1,10,ours,real,
15,stair1_100,1,11,seo,ours,
15,stair1_100,1,12,nagao,seo,
15,stair1_100,1,13,real,seo,
